Bibtex Key	Title	Year	URL	Descartado? (S/N) Marcar critério no parsifal	Qual o método de avaliação utilizado (simulação, modelagem analitica, aferição)?	A aplicação está disponível? Open source? Link	Quais as aplicações utilizadas nos testes realizados? Usou alguma benchmarking tool?	Quais as categorias de aplicações (ImageTools, Math, Streaming)?	Usou algum testbed? Real ou virtual?	Quais e quantos dispositivos foram utilizados?	Qual arquitetura utilizada (Single ou multi-cloudlet, Nuvem, D2D, Híbrido, Edge)?	Quais as métrica de avaliação foram adotadas (tempo, energia)?
10.1145/2999572.2999587	Low Bandwidth Offload for Mobile AR	2016	https://doi.org/10.1145/2999572.2999587	Sim								
10.1145/3144457.3144473	A Group-Based Fault Tolerant Mechanism for Heterogeneous Mobile Clouds	2017	https://doi.org/10.1145/3144457.3144473	Não	Simulação	Não	OCR app, Chess game	Gaming	Não detalha	Não detalha	D2D	application completion time (i.e. makespan), mechanism running overhead, and the number of control messages for fault tolerance
10.1145/3154273.3154299	Mobile Computation Bursting: An Application Partitioning and Offloading Decision Engine	2018	https://doi.org/10.1145/3154273.3154299	Não	Aferição	Não	Editor de vídeo, Chess game	VideoTools, Gaming	Sim, real	2 smartphones	Cloud/Cloudlet	Consumode energia
10.1145/3083187.3084012	Towards Fully Offloaded Cloud-Based AR: Design, Implementation and Experience	2017	https://doi.org/10.1145/3083187.3084012	Não	Aferição	Sim (Google Play, Apple Store)	Pokemon GO	Gaming/AR	Sim, real	1 smartphone, 1 server	Cloud	Streaming quality, Interation delay
10.1007/s10723-017-9409-z	COMPSs-Mobile: Parallel Programming for Mobile Cloud Computing	2017	https://doi.org/10.1007/s10723-017-9409-z	Não	Aferição	Não	HeatSweeper	Math	Sim, real	1 smartphone, 1 notebook, 8 VMs	Cloud/Cloudlet	Execution time, Energy consumption
10.1145/3132211.3134448	An Energy-Efficient Offloading Framework with Predictable Temporal Correctness	2017	https://doi.org/10.1145/3132211.3134448	Não	Aferição	Não	SLAM-based Image Recognition App, AES Encryption App, Matrix and Vector apps	AR, Math	Sim, real	1 smartphone, 1 desktop	Cloudlet	Energy consumption
10.1145/2988272.2988281	Profitable Task Allocation in Mobile Cloud Computing	2016	https://doi.org/10.1145/2988272.2988281	Sim								
10.1145/3377458.3377467	Offloading Monocular Visual Odometry with Edge Computing: Optimizing Image Quality in Multi-Robot Systems	2019	https://doi.org/10.1145/3377458.3377467	Não	Simulação	Não	Speech to text		Não	Não detalha	D2D	Exection time
10.1109/TWC.2018.2840120	Wireless Networks for Mobile Edge Computing: Spatial Modeling and Latency Analysis	2018	https://doi.org/10.1109/TWC.2018.2840120	Sim								
10.1145/3341069.3341075	Resource-Aware Decentralized Adaptive Computational Offloading & Task-Caching for Multi-Access Edge Computing	2019	https://doi.org/10.1145/3341069.3341075	Sim								
10.1007/s10922-018-9474-z	Smart Traffic Offloading with Mobile Edge Computing for Disaster-Resilient Communication Networks	2019	https://doi.org/10.1007/s10922-018-9474-z	Sim								
10.1145/3139243.3139253	Offloading Surrogates Characterization via Mobile Crowdsensing	2017	https://doi.org/10.1145/3139243.3139253	Sim								
10.1145/3193092.3193103	A New Method of Cloud-Based Computation Model for Mobile Devices: Energy Consumption Optimization in Mobile-to-Mobile Computation Offloading	2018	https://doi.org/10.1145/3193092.3193103	Sim								
10.1109/TWC.2017.2674665	Live Prefetching for Mobile Computation Offloading	2017	https://doi.org/10.1109/TWC.2017.2674665	Sim								
10.1145/3226644	A Unified Model for the Mobile-Edge-Cloud Continuum	2019	https://doi.org/10.1145/3226644	Não	Simulação	Não	Requisições simuladas com o Postman	-	Sim, real	2 smartphones, 2 cloudlets, 2 cloud VMs	cloud/cloudlet	
10.1016/j.comcom.2016.07.017	Performing Computation Offloading on Multiple Platforms	2017	https://doi.org/10.1016/j.comcom.2016.07.017	Não	Aferição	Não	BenchImage, CollisionBalls	ImageTools, Math	Sim, real	2 smartphones, 2 cloudlets, 2 VM clouds	cloud/cloudlet	Tempo de execução
10.1007/s11277-015-2946-5	A Lightweight Algorithm for Collaborative Task Execution in Mobile Cloud Computing	2016	https://doi.org/10.1007/s11277-015-2946-5	Sim								
10.1016/j.pmcj.2016.09.014	Social-Aware Hybrid Mobile Offloading	2017	https://doi.org/10.1016/j.pmcj.2016.09.014	Não	Aferição	Não	QuickSort app	Math	Sim, real	10 smartphones, 1 smartwatch, 1 notebook, 1 cloud VM	cloud/cloudlet/D2D	
10.1016/j.future.2016.04.013	Multi-Device Task Offloading with Time-Constraints for Energy Efficiency in Mobile Cloud Computing	2016	https://doi.org/10.1016/j.future.2016.04.013	Não	Simulação	Não	Face recognition, chess, virus scanning, N-queens, video transcoding	Math, Game, Utility	Não	30 mobile devices	cloud/cloudlet	Consumo de energia
10.1145/3229556.3229559	Joint Allocation of Computing and Wireless Resources to Autonomous Devices in Mobile Edge Computing	2018	https://doi.org/10.1145/3229556.3229559	Sim								
10.1016/j.eswa.2017.03.011	Smart Mobile Computation Offloading	2017	https://doi.org/10.1016/j.eswa.2017.03.011	Não	Aferição	Não	Zip/Unzip, Virus scanning, N-queens	Math, Utility	Sim, real	1 mobile device, 1 server	cloudlet	Tempo de processamento, consumos de: CPU, memória e energia
10.1002/wcm.2709	Mobile Ad Hoc Cloud: A Survey	2016	https://doi.org/10.1002/wcm.2709	Sim								
10.1145/3375998.3376034	Optimizing Task Execution for Mobile Edge Computing	2019	https://doi.org/10.1145/3375998.3376034	Sim								
10.1145/3338840.3355671	Energy-Aware Offloading for Mobile Computing with Heterogeneous Network	2019	https://doi.org/10.1145/3338840.3355671	Sim								
10.1145/3307334.3328640	Multi-Access Edge Computing Based Simulation Offloading for 5G Mobile Application (Poster)	2019	https://doi.org/10.1145/3307334.3328640	Sim								
10.1145/3213344.3213347	Enabling GPU-Assisted Antivirus Protection on Android Devices through Edge Offloading	2018	https://doi.org/10.1145/3213344.3213347	Não	Aferição	Não	Virus scanning	Utility	Sim, real	1 tablet, 1 cloudlet, 1 cloud VM	cloud, Edge	tempo de processmaneto
10.1145/3344341.3368804	Privacy-by-Design Distributed Offloading for Vehicular Edge Computing	2019	https://doi.org/10.1145/3344341.3368804	Sim								
10.1145/3321408.3321586	Federated Learning-Based Computation Offloading Optimization in Edge Computing-Supported Internet of Things	2019	https://doi.org/10.1145/3321408.3321586	Sim								
10.1145/3318216.3363452	Delay-Constrained Offloading of Computationally Intensive Workloads in Edge Computing	2019	https://doi.org/10.1145/3318216.3363452	Sim								
10.4108/eai.30-11-2016.2267048	Task Offloading Engine for Heterogeneous Mobile Clouds	2016	https://doi.org/10.4108/eai.30-11-2016.2267048	Sim								
10.1145/3264844.3264849	Impacts of Human Mobility in Mobile Data Offloading	2018	https://doi.org/10.1145/3264844.3264849	Sim								
10.1016/j.future.2016.06.024	Recovery for Overloaded Mobile Edge Computing	2017	https://doi.org/10.1016/j.future.2016.06.024	Sim								
10.1145/3362031	A Survey on End-Edge-Cloud Orchestrated Network Computing Paradigms: Transparent Computing, Mobile Edge Computing, Fog Computing, and Cloudlet	2019	https://doi.org/10.1145/3362031	Sim								
10.1109/TWC.2018.2845360	Latency Optimization for Resource Allocation in Mobile-Edge Computation Offloading	2018	https://doi.org/10.1109/TWC.2018.2845360	Sim								
10.1002/ett.3009	Cloud-Aware Power Control for Real-Time Application Offloading in Mobile Edge Computing	2016	https://doi.org/10.1002/ett.3009	Sim								
10.1145/3372025	Computation Offloading with Multiple Agents in Edge-Computing–Supported IoT	2019	https://doi.org/10.1145/3372025	Sim								
10.1145/3207677.3277931	User-Oriented Energy-Saving Offloading for Wireless Virtualization Aided Mobile Edge Computing	2018	https://doi.org/10.1145/3207677.3277931	Sim								
10.5555/3319200.3319201	A Survey on Computation Offloading in the Mobile Cloud Computing Environment	2019		Sim								
10.1145/3357141.3357148	A Microservice Based Architecture to Support Offloading in Mobile Cloud Computing	2019	https://doi.org/10.1145/3357141.3357148	Não	Aferição	Sim, open source. Disponível no Github.	BenchImage	ImageTools	Não	2 computadores 2 smartphones em um teste e 20 smartphones em umm segundo teste	single cloudlet	Tempo de execuçao
10.1145/3357223.3362735	Seamless Offloading of Web App Computations From Mobile Device to Edge Clouds via HTML5 Web Worker Migration	2019	https://doi.org/10.1145/3357223.3362735	Sim								
10.1145/3132211.3132454	DeServE: Delay-Agnostic Service Offloading in Mobile Edge Clouds: Poster	2017	https://doi.org/10.1145/3132211.3132454	Sim								
10.1016/j.comnet.2017.03.015	Incentive Mechanism for Computation Offloading Using Edge Computing	2017	https://doi.org/10.1016/j.comnet.2017.03.015	Sim								
10.1007/s11036-016-0688-6	Efficient Computation Offloading Decision in Mobile Cloud Computing over 5G Network	2016	https://doi.org/10.1007/s11036-016-0688-6	Não	Aferição	Não	NQueens, Facedetection. Não.	Math, ImageTools	Não	1 dispositivo móvel e 1 notebook, ambos reais	single cloudlet	Tempo médio de execução, Conusmo médio de energia, acurácia da predição e tempo salvo com o offloading
10.1145/3338840.3355669	Computation Offloading for Fast CNN Inference in Edge Computing	2019	https://doi.org/10.1145/3338840.3355669	Não	Simulação	Não	Não detalha	-	Não detalha	12 servers	edge	Tempo médio de execução
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
				Sim								
				Sim								
				Não	Aferição	Sim, open source. Disponível no Github.	BenchImage	ImageTools	Não	2 computadores 2 smartphones em um teste e 20 smartphones em umm segundo teste	single cloudlet	Tempo de execuçao
				Sim								
				Sim								
				Sim								
				Não	Aferição	Não	NQueens, Facedetection. Não.	Math, ImageTools	Não	1 dispositivo móvel e 1 notebook, ambos reais	single cloudlet	Tempo médio de execução, Conusmo médio de energia, acurácia da predição e tempo salvo com o offloading
